id,x,y,plot,species,height_cm,elevation,slope,twi,distance_m,mpb_class,fire_class
1047,524165.81,5446941.15,3,Larix,20,1290,22.7,5.53,33.4,0,3
1048,524218.18,5446887.56,3,Larix,23,1284,24.2,6.29,43.9,0,2
1049,524167.48,5447025.09,3,Larix,15,1274,23.1,7.33,34.6,0,2
1050,524179.2,5446888.8,3,Larix,28,1301,24.7,4.85,10.3,0,2
1051,524167.4,5446886.74,3,Larix,32,1301,24.7,4.85,8.5,0,2
1052,524169.31,5446899.04,3,Larix,21,1301,24.7,4.85,11.0,0,2
1053,524171.29,5446953.78,3,Larix,16,1284,22.3,5.35,39.1,0,3
1054,524226.7,5446899.81,3,Larix,18,1272,23.7,7.36,53.3,0,2
1055,524201.69,5446917.27,3,Larix,10,1281,23.5,4.72,94.3,0,3
1056,524166.03,5446890.86,3,Larix,60,1301,24.7,4.85,9.2,0,2
1057,524185.18,5446912.14,3,Larix,15,1292,24.4,5.61,78.4,0,3
1058,524171.98,5446954.87,3,Larix,15,1284,22.3,5.35,39.5,0,3
1059,524182.85,5446907.66,3,Larix,9,1301,24.7,4.85,72.7,0,3
1060,524164.65,5446904.36,3,Larix,19,1301,24.7,4.85,11.5,0,2
1061,524172.3,5446921.87,3,Larix,60,1290,22.7,5.53,43.9,0,2
1062,524251.04,5446901.6,3,Larix,15,1260,22.3,5.22,65.9,0,2
1063,524264.37,5446897.64,3,Larix,15,1260,22.3,5.22,25.6,0,2
1064,524185.68,5446962.3,3,Larix,9,1273,23.5,5.41,69.7,0,2
1065,524188.54,5446962.14,3,Larix,10,1273,23.5,5.41,70.3,0,2
1066,524165.52,5446916.77,3,Larix,20,1290,22.7,5.53,13.9,0,2
1067,524184.36,5446939.92,3,Larix,32,1281,23.5,4.72,57.7,0,2
1068,524168.94,5446949.68,3,Larix,44,1284,22.3,5.35,37.0,0,3
1069,524169.07,5446907.16,3,Larix,19,1301,24.7,4.85,12.6,0,2
1070,524224.5,5446898.93,3,Larix,16,1284,24.2,6.29,52.1,0,2
1071,524340.85,5446909.01,3,Larix,16,1224,20.8,5.83,56.6,0,4
1072,524185.13,5446923.06,3,Larix,29,1281,23.5,4.72,88.6,0,3
1073,524188.04,5446892.0,3,Larix,21,1292,24.4,5.61,12.1,0,2
1074,524185.5,5446914.52,3,Larix,13,1292,24.4,5.61,80.7,0,3
1075,524179.31,5446921.66,3,Larix,25,1290,22.7,5.53,84.1,0,3
1076,524199.63,5446895.04,3,Larix,10,1292,24.4,5.61,39.5,0,2
1077,524325.36,5446921.61,3,Larix,24,1223,22.4,4.66,53.7,0,4
1078,524172.51,5446984.42,3,Larix,30,1276,22.0,1.58,27.2,0,2
1079,524194.24,5447009.36,3,Larix,30,1261,23.0,7.33,62.7,0,4
1080,524237.29,5446975.42,3,Larix,14,1251,26.8,5.43,93.5,0,2
1081,524192.36,5446979.49,3,Larix,16,1265,22.9,1.59,52.5,0,3
1082,524228.45,5446989.69,3,Larix,22,1242,25.4,4.67,90.4,0,2
1083,524183.19,5447009.81,3,Larix,54,1274,23.1,7.33,60.3,0,4
1084,524272.52,5447010.46,3,Larix,15,1212,18.2,1.23,40.7,0,3
1085,524284.93,5447042.13,3,Larix,20,1201,16.9,5.61,15.1,0,2
1086,524200.24,5447013.9,3,Larix,11,1261,23.0,7.33,61.5,0,4
1087,524239.12,5447017.84,3,Larix,16,1235,23.6,1.59,47.6,0,3
1088,524283.99,5446970.36,3,Larix,38,1230,26.1,6.38,48.4,0,3
1089,524280.09,5446945.25,3,Larix,50,1241,24.4,5.2,56.2,0,4
1090,524235.15,5446949.31,3,Larix,13,1251,26.8,5.43,145.4,0,4
1091,524206.68,5447033.25,3,Larix,20,1249,22.7,7.32,55.4,0,3
1092,524284.42,5446987.17,3,Larix,20,1217,22.7,5.53,44.4,0,3
1093,524278.91,5447040.34,3,Larix,23,1212,18.2,1.23,16.4,0,2
1094,524234.46,5446992.22,3,Larix,15,1242,25.4,4.67,86.6,0,2
1095,524270.55,5447003.17,3,Larix,28,1217,22.7,5.53,43.6,0,3
1096,524232.31,5447024.08,3,Larix,32,1235,23.6,1.59,48.4,0,3
1097,524262.38,5447033.5,3,Larix,21,1222,21.6,1.44,36.2,0,3
1098,524340.49,5446953.17,3,Larix,16,1204,21.9,4.57,39.5,0,4
1099,524317.1,5446953.59,3,Larix,18,1213,22.8,5.53,44.0,0,4
1100,524332.46,5446956.7,3,Larix,10,1204,21.9,4.57,39.9,0,4
1101,524334.03,5446915.32,3,Larix,16,1224,20.8,5.83,55.0,0,4
1102,524311.41,5446925.77,3,Larix,16,1223,22.4,4.66,55.0,0,4
1103,524281.04,5447035.7,3,Larix,29,1212,18.2,1.23,16.9,0,2
1104,524280.51,5447038.97,3,Larix,21,1212,18.2,1.23,16.4,0,2
1105,524271.1,5446931.51,3,Larix,13,1241,24.4,5.2,87.2,0,2
1106,524250.71,5446963.89,3,Larix,25,1240,28.1,5.95,169.3,0,4
1107,524255.69,5446940.32,3,Larix,10,1253,26.0,6.78,152.2,0,4
1108,524239.52,5446946.74,3,Larix,24,1264,25.7,6.07,145.4,0,4
1109,524253.81,5446973.88,3,Larix,30,1240,28.1,5.95,88.5,0,2
1110,524281.76,5446920.94,3,Larix,30,1241,24.4,5.2,31.7,0,2
1111,524302.1,5446925.8,3,Larix,14,1232,23.0,5.72,57.0,0,4
1112,524270.51,5446941.02,3,Larix,16,1241,24.4,5.2,164.7,0,4
1113,524295.69,5447004.16,3,Larix,22,1210,21.1,5.85,20.5,0,2
1114,524274.61,5446971.8,3,Larix,20,1230,26.1,6.38,50.9,0,3
1115,524253.22,5446983.39,3,Larix,11,1228,25.4,5.25,83.5,0,2
1116,524289.72,5446981.83,3,Larix,16,1210,21.1,5.85,43.6,0,3
1117,524295.38,5446884.72,3,Thuja,12,1247,19.3,6.04,56.2,0,4
1118,524297.45,5446889.17,3,Thuja,26,1241,21.1,4.67,57.4,0,4
1119,524291.57,5446888.53,3,Thuja,34,1241,21.1,4.67,30.6,0,2
1120,524296.97,5446885.99,3,Thuja,18,1247,19.3,6.04,57.0,0,4
1121,524276.36,5446886.07,3,Thuja,30,1255,19.6,4.67,27.0,0,2
1122,524272.55,5446889.88,3,Thuja,20,1250,21.0,5.84,26.5,0,2
1123,524277.95,5446887.34,3,Thuja,22,1250,21.0,5.84,27.4,0,2
1124,524166.66,5446957.41,3,Thuja,40,1284,22.3,5.35,39.1,0,3
1125,524248.36,5446903.27,3,Thuja,14,1260,22.3,5.22,65.3,0,2
1126,524206.08,5446912.27,3,Thuja,14,1284,24.2,6.29,92.0,0,3
1127,524173.06,5446884.43,3,Thuja,32,1312,23.6,5.75,8.8,0,2
1128,524165.79,5446965.08,3,Thuja,20,1284,22.3,5.35,22.9,0,2
1129,524362.32,5446889.01,3,Thuja,25,1218,21.9,5.89,63.1,0,4
1130,524173.94,5446959.84,3,Thuja,12,1284,22.3,5.35,41.5,0,3
1131,524257.74,5446966.75,3,Thuja,12,1240,28.1,5.95,89.1,0,2
1132,524261.15,5446978.89,3,Thuja,13,1228,25.4,5.25,83.5,0,2
1133,524299.83,5446885.84,3,Pinus_albicaulis,58,1247,19.3,6.04,58.2,0,4
1134,524192.83,5446888.61,3,Pinus_albicaulis,58,1292,24.4,5.61,12.1,0,2
1135,524238.79,5446928.38,3,Pinus_ponderosa,0,1264,25.7,6.07,129.5,0,3
1136,524165.63,5446930.63,3,Pinus_ponderosa,0,1290,22.7,5.53,45.8,0,2
1137,524179.84,5446895.47,3,Pinus_ponderosa,0,1301,24.7,4.85,32.6,0,2
1138,524171.48,5446918.22,3,Pinus_ponderosa,0,1290,22.7,5.53,41.4,0,2
1139,524205.66,5446886.15,3,Pinus_ponderosa,0,1284,24.2,6.29,37.7,0,2
1140,524239.69,5446943.06,3,Pinus_ponderosa,0,1264,25.7,6.07,143.1,0,4
1141,524283.44,5447037.6,3,Pinus_ponderosa,0,1212,18.2,1.23,16.2,0,2
1142,524221.25,5446964.79,3,Pinus_ponderosa,16,1262,24.7,4.7,151.1,0,3
1143,524274.66,5446891.15,3,Pinus_ponderosa,30,1250,21.0,5.84,27.2,0,2
1144,524243.5,5446892.16,3,Pinus_ponderosa,10,1272,23.7,7.36,59.0,0,2
1145,524198.86,5446884.57,3,Pinus_ponderosa,12,1303,24.6,6.72,12.1,0,2
1146,524183.09,5446887.71,3,Pinus_ponderosa,9,1301,24.7,4.85,10.8,0,2
1147,524167.22,5446923.49,3,Pinus_ponderosa,16,1290,22.7,5.53,15.3,0,2
1148,524194.71,5446886.44,3,Pinus_ponderosa,13,1292,24.4,5.61,11.9,0,2
1149,524167.3,5446935.82,3,Pinus_ponderosa,12,1290,22.7,5.53,88.6,0,3
1150,524197.01,5446887.95,3,Pinus_ponderosa,28,1292,24.4,5.61,12.6,0,2
1151,524196.93,5446961.8,3,Pinus_ponderosa,12,1273,23.5,5.41,73.4,0,2
1152,524164.84,5446974.23,3,Pinus_ponderosa,26,1284,22.3,5.35,24.5,0,2
1153,524255.03,5446903.27,3,Pinus_ponderosa,34,1260,22.3,5.22,68.4,0,2
1154,524251.22,5446907.08,3,Pinus_ponderosa,18,1260,22.3,5.22,122.7,0,3
1155,524296.39,5446897.61,3,Pinus_ponderosa,30,1241,21.1,4.67,58.2,0,4
1156,524358.93,5446993.92,3,Pinus_ponderosa,20,1188,20.2,4.42,11.9,0,2
1157,524186.16,5446934.18,3,Pinus_ponderosa,22,1281,23.5,4.72,100.0,0,3
1158,524267.1,5446910.65,3,Pinus_ponderosa,40,1250,21.0,5.84,77.2,0,2
1159,524215.61,5446905.81,3,Pinus_ponderosa,14,1284,24.2,6.29,92.0,0,3
1160,524166.61,5446940.1,3,Pinus_ponderosa,14,1290,22.7,5.53,33.4,0,3
1161,524195.69,5446888.46,3,Pinus_ponderosa,32,1292,24.4,5.61,12.6,0,2
1162,524181.16,5446889.51,3,Pinus_ponderosa,20,1301,24.7,4.85,10.8,0,2
1163,524256.3,5446913.11,3,Pinus_ponderosa,25,1260,22.3,5.22,131.8,0,3
1164,524173.41,5446938.86,3,Pinus_ponderosa,12,1290,22.7,5.53,95.4,0,3
1165,524226.33,5446903.59,3,Pinus_ponderosa,12,1272,23.7,7.36,54.6,0,2
1166,524167.16,5446979.71,3,Pinus_ponderosa,13,1276,22.0,1.58,25.9,0,2
1167,524239.03,5446900.57,3,Pinus_ponderosa,9,1272,23.7,7.36,59.6,0,2
1168,524241.94,5446947.09,3,Pinus_ponderosa,14,1264,25.7,6.07,147.7,0,4
1169,524271.04,5447005.93,3,Pinus_ponderosa,14,1217,22.7,5.53,42.7,0,3
1170,524270.18,5447023.7,3,Pinus_ponderosa,32,1212,18.2,1.23,37.0,0,3
1171,524257.66,5447036.12,3,Pinus_ponderosa,20,1222,21.6,1.44,37.0,0,3
1172,524280.47,5446918.99,3,Pinus_ponderosa,25,1241,24.4,5.2,31.3,0,2
1173,524268.4,5446956.18,3,Pinus_ponderosa,12,1230,26.1,6.38,159.0,0,4
1174,524271.81,5446968.32,3,Pinus_ponderosa,12,1230,26.1,6.38,147.7,0,3
1175,524269.39,5446976.98,3,Pinus_ponderosa,13,1230,26.1,6.38,51.7,0,3
1176,524263.18,5446961.36,3,Pinus_ponderosa,9,1240,28.1,5.95,160.2,0,4
1177,524293.16,5446889.8,3,Tsuga,7,1241,21.1,4.67,31.0,0,2
1178,524302.42,5446888.53,3,Tsuga,20,1241,21.1,4.67,59.4,0,4
1179,524256.88,5446891.37,3,Tsuga,5,1260,22.3,5.22,23.6,0,2
1180,524212.2,5446884.46,3,Tsuga,10,1291,26.1,6.78,40.2,0,2
1181,524168.86,5446913.19,3,Tsuga,7,1301,24.7,4.85,13.7,0,2
1182,524192.96,5446927.98,3,Tsuga,20,1281,23.5,4.72,98.8,0,3
1183,524170.13,5446938.91,3,Tsuga,5,1290,22.7,5.53,94.3,0,3
1184,524212.57,5446948.81,3,Tsuga,10,1262,24.7,4.7,130.6,0,3
1185,524170.39,5446953.6,3,Tsuga,7,1284,22.3,5.35,107.9,0,3
1186,524179.02,5446962.3,3,Tsuga,20,1284,22.3,5.35,67.2,0,2
1187,524205.63,5446928.11,3,Tsuga,7,1272,24.7,5.46,106.8,0,3
1188,524208.51,5447073.66,3,Tsuga,20,1238,20.5,6.1,26.5,0,1
1189,524277.75,5447020.77,3,Tsuga,5,1212,18.2,1.23,36.2,0,3
1190,524224.41,5446936.71,3,Tsuga,10,1272,24.7,5.46,127.2,0,3
1191,524355.92,5446963.82,3,Picea,10,1195,21.3,5.46,33.4,0,4
1192,524203.12,5447048.16,3,Picea,9,1254,23.9,6.68,54.1,0,3
1193,524242.41,5447045.15,3,Picea,16,1233,21.8,7.27,40.3,0,3
1194,524237.09,5447053.36,3,Picea,7,1233,21.8,7.27,40.7,0,3
1195,524283.63,5446889.96,3,Picea,7,1250,21.0,5.84,29.0,0,2
1196,524296.02,5446889.65,3,Picea,4,1241,21.1,4.67,57.0,0,4
1197,524296.02,5446889.65,3,Picea,9,1241,21.1,4.67,57.0,0,4
1198,524260.43,5446889.8,3,Picea,8,1260,22.3,5.22,24.1,0,2
1199,524259.64,5446890.44,3,Picea,9,1260,22.3,5.22,24.1,0,2
1200,524276.36,5446886.07,3,Picea,9,1255,19.6,4.67,27.0,0,2
1201,524269.9,5446886.26,3,Picea,18,1250,21.0,5.84,25.9,0,2
1202,524233.55,5446892.42,3,Picea,9,1272,23.7,7.36,53.3,0,2
1203,524175.97,5447042.68,3,Picea,10,1268,26.7,0.24,64.7,0,3
1204,524239.53,5446886.71,3,Picea,6,1272,23.7,7.36,19.6,0,2
1205,524224.18,5446885.47,3,Picea,18,1291,26.1,6.78,46.4,0,2
1206,524201.85,5446960.42,3,Picea,10,1273,23.5,5.41,74.1,0,2
1207,524224.18,5446885.47,3,Picea,13,1291,26.1,6.78,46.4,0,2
1208,524233.07,5446886.89,3,Picea,15,1272,23.7,7.36,51.5,0,2
1209,524187.01,5446998.13,3,Picea,14,1265,22.9,1.59,57.4,0,4
1210,524184.6,5446983.71,3,Picea,16,1265,22.9,1.59,52.1,0,3
1211,524168.49,5446974.23,3,Picea,12,1284,22.3,5.35,25.0,0,2
1212,524310.46,5446884.91,3,Picea,13,1240,19.9,6.07,61.9,0,4
1213,524175.95,5446928.65,3,Picea,8,1290,22.7,5.53,87.5,0,3
1214,524346.34,5446886.07,3,Picea,21,1228,19.0,6.02,65.1,0,4
1215,524165.29,5446898.3,3,Picea,7,1301,24.7,4.85,10.3,0,2
1216,524182.32,5446943.38,3,Picea,11,1290,22.7,5.53,58.4,0,2
1217,524191.85,5446943.22,3,Picea,10,1281,23.5,4.72,61.5,0,2
1218,524166.05,5446921.03,3,Picea,9,1290,22.7,5.53,14.8,0,2
1219,524228.94,5446915.39,3,Picea,16,1272,23.7,7.36,110.2,0,3
1220,524208.39,5446915.07,3,Picea,7,1284,24.2,6.29,96.6,0,3
1221,524166.08,5447056.33,3,Picea,7,1268,26.7,0.24,36.7,0,2
1222,524178.78,5446947.06,3,Picea,4,1290,22.7,5.53,59.0,0,2
1223,524166.77,5446963.76,3,Picea,9,1284,22.3,5.35,41.1,0,3
1224,524172.48,5446966.03,3,Picea,8,1284,22.3,5.35,23.8,0,2
1225,524192.83,5446888.61,3,Picea,9,1292,24.4,5.61,12.1,0,2
1226,524175.58,5446982.81,3,Picea,9,1276,22.0,1.58,49.7,0,3
1227,524172.85,5446927.22,3,Picea,18,1290,22.7,5.53,47.1,0,2
1228,524187.09,5446927.35,3,Picea,9,1281,23.5,4.72,94.3,0,3
1229,524173.38,5446897.37,3,Picea,10,1301,24.7,4.85,11.2,0,2
1230,524188.78,5446897.85,3,Picea,6,1292,24.4,5.61,37.0,0,2
1231,524178.81,5446924.09,3,Picea,11,1290,22.7,5.53,85.2,0,3
1232,524169.25,5446915.47,3,Picea,12,1301,24.7,4.85,39.5,0,2
1233,524325.12,5446885.62,3,Picea,15,1240,19.9,6.07,67.6,0,4
1234,524166.53,5447081.1,3,Picea,6,1258,27.1,6.83,35.3,0,2
1235,524273.26,5446904.73,3,Picea,10,1250,21.0,5.84,28.3,0,2
1236,524172.19,5446914.75,3,Picea,15,1301,24.7,4.85,40.2,0,2
1237,524180.18,5446954.26,3,Picea,14,1284,22.3,5.35,63.4,0,2
1238,524184.68,5446890.02,3,Picea,16,1292,24.4,5.61,11.5,0,2
1239,524224.79,5446891.39,3,Picea,21,1272,23.7,7.36,49.0,0,2
1240,524166.74,5446987.54,3,Picea,11,1276,22.0,1.58,27.2,0,2
1241,524208.65,5446887.71,3,Picea,10,1284,24.2,6.29,39.5,0,2
1242,524218.18,5446887.56,3,Picea,9,1284,24.2,6.29,43.9,0,2
1243,524178.49,5446901.47,3,Picea,16,1301,24.7,4.85,12.8,0,2
1244,524164.99,5446936.48,3,Picea,7,1290,22.7,5.53,88.6,0,3
1245,524167.61,5446907.08,3,Picea,4,1301,24.7,4.85,12.4,0,2
1246,524215.74,5446893.93,3,Picea,9,1284,24.2,6.29,45.8,0,2
1247,524166.63,5447044.93,3,Picea,12,1268,26.7,0.24,37.6,0,2
1248,524173.94,5446959.84,3,Picea,15,1284,22.3,5.35,41.5,0,3
1249,524168.06,5446959.2,3,Picea,10,1284,22.3,5.35,39.9,0,3
1250,524179.04,5446911.47,3,Picea,18,1301,24.7,4.85,73.8,0,3
1251,524178.57,5446908.3,3,Picea,11,1301,24.7,4.85,70.4,0,3
1252,524201.93,5446904.89,3,Picea,13,1292,24.4,5.61,45.8,0,2
1253,524189.15,5446916.79,3,Picea,12,1281,23.5,4.72,85.2,0,3
1254,524201.93,5446904.89,3,Picea,13,1292,24.4,5.61,45.8,0,2
1255,524175.13,5446891.52,3,Picea,8,1301,24.7,4.85,10.3,0,2
1256,524192.33,5446904.73,3,Picea,7,1292,24.4,5.61,42.0,0,2
1257,524188.04,5446892.0,3,Picea,11,1292,24.4,5.61,12.1,0,2
1258,524192.01,5446919.28,3,Picea,7,1281,23.5,4.72,89.7,0,3
1259,524183.75,5446940.29,3,Picea,9,1290,22.7,5.53,57.1,0,2
1260,524164.68,5446902.98,3,Picea,8,1301,24.7,4.85,11.2,0,2
1261,524211.53,5446886.79,3,Picea,9,1284,24.2,6.29,40.8,0,2
1262,524224.5,5446898.93,3,Picea,18,1284,24.2,6.29,52.1,0,2
1263,524247.09,5446973.21,3,Picea,9,1240,28.1,5.95,91.0,0,2
1264,524220.31,5446956.28,3,Picea,10,1262,24.7,4.7,142.0,0,3
1265,524232.72,5446987.95,3,Picea,6,1242,25.4,4.67,89.7,0,2
1266,524323.86,5446977.56,3,Picea,11,1213,22.8,5.53,34.6,0,3
1267,524294.21,5446984.7,3,Picea,6,1210,21.1,5.85,41.5,0,3
1268,524256.27,5446938.87,3,Picea,18,1253,26.0,6.78,151.1,0,4
1269,524211.34,5446942.94,3,Picea,18,1272,24.7,5.46,123.8,0,3
1270,524226.7,5446930.21,3,Picea,12,1264,25.7,6.07,122.7,0,3
1271,524257.3,5446934.36,3,Picea,18,1253,26.0,6.78,148.8,0,3
1272,524269.71,5446966.03,3,Picea,18,1230,26.1,6.38,151.1,0,3
1273,524199.12,5446925.82,3,Picea,12,1281,23.5,4.72,100.0,0,3
1274,524256.96,5446954.18,3,Picea,13,1240,28.1,5.95,164.7,0,4
1275,524293.05,5446965.13,3,Picea,8,1222,24.0,5.08,46.8,0,3
1276,524228.07,5446962.33,3,Picea,21,1251,26.8,5.43,153.4,0,3
1277,524264.15,5446973.28,3,Picea,7,1240,28.1,5.95,83.5,0,2
1278,524209.09,5446998.88,3,Picea,11,1253,23.7,1.61,62.3,0,3
1279,524271.24,5446959.51,3,Picea,11,1230,26.1,6.38,153.4,0,4
1280,524250.51,5446936.58,3,Picea,10,1253,26.0,6.78,145.4,0,4
1281,524215.0,5447024.51,3,Picea,9,1249,22.7,7.32,54.1,0,3
1282,524214.56,5447067.66,3,Picea,16,1244,21.4,6.56,25.6,0,1
1283,524189.59,5447039.7,3,Picea,7,1261,23.0,7.33,60.7,0,3
1284,524225.67,5447050.65,3,Picea,7,1233,21.8,7.27,45.2,0,3
1285,524240.97,5446994.51,3,Picea,4,1242,25.4,4.67,29.7,0,2
1286,524253.38,5447026.18,3,Picea,9,1222,21.6,1.44,41.1,0,3
1287,524333.76,5446947.95,3,Picea,8,1214,22.6,5.7,42.7,0,4
1288,524333.76,5446947.95,3,Picea,9,1214,22.6,5.7,42.7,0,4
1289,524271.37,5447007.37,3,Picea,9,1217,22.7,5.53,41.9,0,3
1290,524282.24,5447037.27,3,Picea,18,1212,18.2,1.23,16.4,0,2
1291,524271.68,5447056.6,3,Picea,9,1211,17.7,5.95,15.3,0,1
1292,524267.99,5447051.39,3,Picea,10,1211,17.7,5.95,16.6,0,2
1293,524261.77,5447063.83,3,Picea,6,1221,19.9,6.48,16.4,0,1
1294,524242.63,5446956.72,3,Picea,11,1251,26.8,5.43,156.8,0,4
1295,524246.04,5446968.86,3,Picea,12,1240,28.1,5.95,93.5,0,2
1296,524270.58,5446903.79,3,Picea,15,1250,21.0,5.84,27.7,0,2
1297,524289.48,5446988.54,3,Picea,6,1210,21.1,5.85,42.3,0,3
1298,524279.52,5447010.58,3,Picea,10,1212,18.2,1.23,39.1,0,3
1299,524278.29,5446971.39,3,Picea,18,1230,26.1,6.38,50.1,0,3
1300,524265.14,5446891.31,3,Pseudotsuga,8,1260,22.3,5.22,25.2,0,2
1301,524259.64,5446890.44,3,Pseudotsuga,8,1260,22.3,5.22,24.1,0,2
1302,524241.86,5446890.65,3,Pseudotsuga,12,1272,23.7,7.36,57.1,0,2
1303,524258.58,5446886.29,3,Pseudotsuga,6,1260,22.3,5.22,23.4,0,2
1304,524260.17,5446887.56,3,Pseudotsuga,10,1260,22.3,5.22,23.8,0,2
1305,524243.23,5446885.04,3,Pseudotsuga,9,1276,25.8,5.51,20.2,0,2
1306,524252.12,5446886.47,3,Pseudotsuga,9,1260,22.3,5.22,22.0,0,2
1307,524228.26,5446888.77,3,Pseudotsuga,7,1272,23.7,7.36,49.6,0,2
1308,524169.84,5447059.91,3,Pseudotsuga,6,1268,26.7,0.24,35.8,0,2
1309,524314.38,5446885.39,3,Pseudotsuga,7,1240,19.9,6.07,63.5,0,4
1310,524260.99,5446907.19,3,Pseudotsuga,8,1260,22.3,5.22,131.8,0,3
1311,524168.28,5446969.84,3,Pseudotsuga,6,1284,22.3,5.35,24.1,0,2
1312,524203.23,5446912.43,3,Pseudotsuga,14,1292,24.4,5.61,90.9,0,3
1313,524170.44,5446941.56,3,Pseudotsuga,14,1290,22.7,5.53,96.6,0,3
1314,524312.69,5446908.14,3,Pseudotsuga,10,1230,21.0,5.85,61.1,0,4
1315,524222.01,5446909.17,3,Pseudotsuga,4,1284,24.2,6.29,100.0,0,3
1316,524224.87,5446909.01,3,Pseudotsuga,4,1272,23.7,7.36,102.2,0,3
1317,524224.5,5446914.28,3,Pseudotsuga,9,1284,24.2,6.29,106.8,0,3
1318,524194.71,5446943.22,3,Pseudotsuga,4,1281,23.5,4.72,62.8,0,2
1319,524211.24,5446914.91,3,Pseudotsuga,20,1284,24.2,6.29,97.7,0,3
1320,524168.2,5446931.24,3,Pseudotsuga,13,1290,22.7,5.53,47.1,0,2
1321,524176.08,5446918.41,3,Pseudotsuga,11,1290,22.7,5.53,78.4,0,3
1322,524167.69,5446896.84,3,Pseudotsuga,8,1301,24.7,4.85,10.6,0,2
1323,524179.26,5446898.01,3,Pseudotsuga,8,1301,24.7,4.85,33.9,0,2
1324,524181.27,5446888.59,3,Pseudotsuga,12,1301,24.7,4.85,10.6,0,2
1325,524177.93,5446927.27,3,Pseudotsuga,6,1290,22.7,5.53,87.5,0,3
1326,524183.17,5446884.67,3,Pseudotsuga,10,1312,23.6,5.75,10.1,0,2
1327,524178.89,5446885.31,3,Pseudotsuga,9,1312,23.6,5.75,9.7,0,2
1328,524181.74,5446885.15,3,Pseudotsuga,9,1312,23.6,5.75,10.1,0,2
1329,524169.67,5447040.97,3,Pseudotsuga,7,1268,26.7,0.24,37.3,0,2
1330,524164.68,5446962.54,3,Pseudotsuga,6,1284,22.3,5.35,40.3,0,3
1331,524208.65,5446887.71,3,Pseudotsuga,7,1284,24.2,6.29,39.5,0,2
1332,524213.89,5446888.19,3,Pseudotsuga,8,1284,24.2,6.29,42.0,0,2
1333,524206.22,5446894.09,3,Pseudotsuga,6,1284,24.2,6.29,41.4,0,2
1334,524196.85,5446903.62,3,Pseudotsuga,5,1292,24.4,5.61,43.3,0,2
1335,524164.65,5446904.36,3,Pseudotsuga,6,1301,24.7,4.85,11.5,0,2
1336,524167.27,5446959.34,3,Pseudotsuga,5,1284,22.3,5.35,39.9,0,3
1337,524189.97,5446961.67,3,Pseudotsuga,14,1273,23.5,5.41,70.9,0,2
1338,524183.38,5446924.97,3,Pseudotsuga,19,1290,22.7,5.53,89.7,0,3
1339,524179.41,5446953.86,3,Pseudotsuga,6,1284,22.3,5.35,62.8,0,2
1340,524190.69,5446913.93,3,Pseudotsuga,14,1292,24.4,5.61,84.1,0,3
1341,524182.64,5446914.68,3,Pseudotsuga,14,1301,24.7,4.85,79.5,0,3
1342,524170.84,5446892.16,3,Pseudotsuga,10,1301,24.7,4.85,10.1,0,2
1343,524173.7,5446892.0,3,Pseudotsuga,4,1301,24.7,4.85,10.3,0,2
1344,524200.58,5446887.42,3,Pseudotsuga,4,1292,24.4,5.61,36.4,0,2
1345,524221.64,5446899.09,3,Pseudotsuga,9,1284,24.2,6.29,50.8,0,2
1346,524183.12,5446917.85,3,Pseudotsuga,4,1290,22.7,5.53,82.9,0,3
1347,524182.64,5446914.68,3,Pseudotsuga,20,1301,24.7,4.85,79.5,0,3
1348,524185.5,5446914.52,3,Pseudotsuga,13,1292,24.4,5.61,80.7,0,3
1349,524331.53,5446943.72,3,Pseudotsuga,11,1214,22.6,5.7,44.8,0,4
1350,524217.45,5446980.35,3,Pseudotsuga,12,1253,23.7,1.61,90.4,0,2
1351,524208.6,5446994.62,3,Pseudotsuga,6,1253,23.7,1.61,33.7,0,2
1352,524200.28,5447003.36,3,Pseudotsuga,10,1265,22.9,1.59,62.3,0,4
1353,524175.31,5446975.4,3,Pseudotsuga,9,1284,22.3,5.35,47.2,0,3
1354,524247.43,5446953.13,3,Pseudotsuga,9,1240,28.1,5.95,156.8,0,4
1355,524284.2,5446979.39,3,Pseudotsuga,7,1217,22.7,5.53,46.0,0,3
1356,524208.16,5447037.77,3,Pseudotsuga,6,1249,22.7,7.32,54.1,0,3
1357,524255.31,5446987.54,3,Pseudotsuga,7,1228,25.4,5.25,81.0,0,2
1358,524271.58,5446938.68,3,Pseudotsuga,8,1241,24.4,5.2,163.6,0,4
1359,524246.09,5446972.95,3,Pseudotsuga,6,1240,28.1,5.95,91.6,0,2
1360,524301.14,5447007.32,3,Pseudotsuga,14,1210,21.1,5.85,19.1,0,2
1361,524219.91,5446992.41,3,Pseudotsuga,14,1253,23.7,1.61,93.5,0,2
1362,524351.26,5446954.85,3,Pseudotsuga,4,1195,21.3,5.46,37.5,0,4
1363,524280.51,5447038.97,3,Pseudotsuga,9,1212,18.2,1.23,16.4,0,2
1364,524267.99,5447051.39,3,Pseudotsuga,6,1211,17.7,5.95,16.6,0,2
1365,524259.6,5447034.95,3,Pseudotsuga,9,1222,21.6,1.44,37.0,0,3
1366,524255.46,5447063.81,3,Pseudotsuga,5,1221,19.9,6.48,17.8,0,1
1367,524235.59,5446953.86,3,Pseudotsuga,8,1251,26.8,5.43,150.0,0,4
1368,524237.41,5446961.89,3,Pseudotsuga,8,1251,26.8,5.43,159.0,0,4
1369,524294.7,5446983.37,3,Pseudotsuga,10,1210,21.1,5.85,41.5,0,3
