"treeID","stemID","dbh","genus","species","family"
8609,8609,3.4,"Ulmus","rubra","Ulmaceae"
8610,8610,7.5,"Carpinus","caroliniana","Betulaceae"
8611,8611,6,"Carpinus","caroliniana","Betulaceae"
8612,8612,12.6,"Carpinus","caroliniana","Betulaceae"
8613,8613,73.7,"Liriodendron","tulipifera","Magnoliaceae"
8614,8614,21.4,"Fraxinus","americana","Oleaceae"
8615,8615,10.9,"Carpinus","caroliniana","Betulaceae"
8616,8616,1.7,"Lindera","benzoin","Lauraceae"
8617,8617,3.2,"Lindera","benzoin","Lauraceae"
8618,8618,5.6,"Carpinus","caroliniana","Betulaceae"
8619,8619,9.4,"Carpinus","caroliniana","Betulaceae"
8619,33299,6.4,"Carpinus","caroliniana","Betulaceae"
8619,37400,1.3,"Carpinus","caroliniana","Betulaceae"
8620,8620,30.8,"Carya","cordiformis","Juglandaceae"
8620,33300,20.7,"Carya","cordiformis","Juglandaceae"
8621,8621,4.6,"Nyssa","sylvatica","Nyssaceae"
8622,8622,20.8,"Carya","cordiformis","Juglandaceae"
8623,8623,20.9,"Fagus","grandifolia","Fagaceae"
8624,8624,14.9,"Carya","glabra","Juglandaceae"
8625,8625,6.7,"Carpinus","caroliniana","Betulaceae"
8626,8626,23.9,"Carya","cordiformis","Juglandaceae"
8627,8627,50.6,"Liriodendron","tulipifera","Magnoliaceae"
8628,8628,4.9,"Carpinus","caroliniana","Betulaceae"
8629,8629,12.2,"Ulmus","rubra","Ulmaceae"
8630,8630,2.8,"Amelanchier","arborea","Rosaceae"
8631,8631,5,"Nyssa","sylvatica","Nyssaceae"
8632,8632,8.4,"Fagus","grandifolia","Fagaceae"
8633,8633,4.2,"Tilia","americana","Malvaceae"
8634,8634,1.8,"Asimina","triloba","Annonaceae"
8635,8635,46.6,"Tilia","americana","Malvaceae"
8636,8636,1.5,"Carpinus","caroliniana","Betulaceae"
8637,8637,8.5,"Acer","rubrum","Sapindaceae"
8638,8638,1,"Carpinus","caroliniana","Betulaceae"
8639,8639,45.4,"Liriodendron","tulipifera","Magnoliaceae"
8640,8640,7.7,"Carpinus","caroliniana","Betulaceae"
8640,33301,6.9,"Carpinus","caroliniana","Betulaceae"
8641,8641,9.2,"Carpinus","caroliniana","Betulaceae"
8641,33302,1.1,"Carpinus","caroliniana","Betulaceae"
8642,8642,35.7,"Tilia","americana","Malvaceae"
8643,8643,5,"Carpinus","caroliniana","Betulaceae"
8644,8644,39.2,"Liriodendron","tulipifera","Magnoliaceae"
8645,8645,6.8,"Cercis","canadensis","Fabaceae"
8646,8646,6.5,"Hamamelis","virginiana","Hamamelidaceae"
8646,33303,1.3,"Hamamelis","virginiana","Hamamelidaceae"
8646,37401,4.1,"Hamamelis","virginiana","Hamamelidaceae"
8647,8647,3.5,"Cornus","florida","Cornaceae"
8648,8648,10.3,"Carpinus","caroliniana","Betulaceae"
8649,8649,5.8,"Fagus","grandifolia","Fagaceae"
8650,8650,7.5,"Nyssa","sylvatica","Nyssaceae"
8651,8651,6.5,"Carya","glabra","Juglandaceae"
8652,8652,7.4,"Fagus","grandifolia","Fagaceae"
8653,8653,4.5,"Hamamelis","virginiana","Hamamelidaceae"
8654,8654,56.9,"Quercus","rubra","Fagaceae"
8655,8655,8.8,"Nyssa","sylvatica","Nyssaceae"
8656,8656,4.9,"Fagus","grandifolia","Fagaceae"
8657,8657,3.3,"Carya","tomentosa","Juglandaceae"
8658,8658,6,"Nyssa","sylvatica","Nyssaceae"
8659,8659,2.3,"Nyssa","sylvatica","Nyssaceae"
8660,8660,4.9,"Nyssa","sylvatica","Nyssaceae"
8661,8661,8.9,"Nyssa","sylvatica","Nyssaceae"
8662,8662,5.9,"Cornus","florida","Cornaceae"
8663,8663,5,"Carya","tomentosa","Juglandaceae"
8665,8665,5.2,"Hamamelis","virginiana","Hamamelidaceae"
8665,33304,3.8,"Hamamelis","virginiana","Hamamelidaceae"
8666,8666,12.8,"Carya","ovalis","Juglandaceae"
8667,8667,5.7,"Hamamelis","virginiana","Hamamelidaceae"
8667,33305,5.7,"Hamamelis","virginiana","Hamamelidaceae"
8667,37402,4.3,"Hamamelis","virginiana","Hamamelidaceae"
8667,38760,1.6,"Hamamelis","virginiana","Hamamelidaceae"
8667,39342,3,"Hamamelis","virginiana","Hamamelidaceae"
8667,39652,1.7,"Hamamelis","virginiana","Hamamelidaceae"
8667,39835,1.3,"Hamamelis","virginiana","Hamamelidaceae"
8668,8668,5.1,"Carya","glabra","Juglandaceae"
8669,8669,3.8,"Carya","tomentosa","Juglandaceae"
8670,8670,44.8,"Quercus","velutina","Fagaceae"
8671,8671,3.9,"Carya","glabra","Juglandaceae"
8672,8672,6.3,"Nyssa","sylvatica","Nyssaceae"
8673,8673,6.9,"Fagus","grandifolia","Fagaceae"
8674,8674,31.5,"Quercus","prinus","Fagaceae"
8675,8675,7.4,"Carya","tomentosa","Juglandaceae"
8676,8676,5.9,"Hamamelis","virginiana","Hamamelidaceae"
8676,37403,4.8,"Hamamelis","virginiana","Hamamelidaceae"
8676,38761,3,"Hamamelis","virginiana","Hamamelidaceae"
8676,39343,1.5,"Hamamelis","virginiana","Hamamelidaceae"
8676,39653,1.5,"Hamamelis","virginiana","Hamamelidaceae"
8677,8677,28.6,"Carya","glabra","Juglandaceae"
8678,8678,6.2,"Carya","ovalis","Juglandaceae"
8679,8679,2.7,"Nyssa","sylvatica","Nyssaceae"
8680,8680,4.4,"Carya","glabra","Juglandaceae"
8681,8681,3.4,"Amelanchier","arborea","Rosaceae"
8682,8682,3.5,"Nyssa","sylvatica","Nyssaceae"
8683,8683,33.9,"Quercus","rubra","Fagaceae"
8684,8684,3.3,"Nyssa","sylvatica","Nyssaceae"
8685,8685,21.1,"Quercus","rubra","Fagaceae"
8686,8686,16.1,"Carya","tomentosa","Juglandaceae"
8687,8687,7.3,"Carya","tomentosa","Juglandaceae"
8688,8688,5.3,"Nyssa","sylvatica","Nyssaceae"
8689,8689,4.3,"Amelanchier","arborea","Rosaceae"
8690,8690,2.1,"Carya","glabra","Juglandaceae"
8691,8691,3.7,"Amelanchier","arborea","Rosaceae"
8692,8692,6.3,"Amelanchier","arborea","Rosaceae"
8693,8693,3.7,"Carya","glabra","Juglandaceae"
8694,8694,2.4,"Amelanchier","arborea","Rosaceae"
8695,8695,4,"Carya","glabra","Juglandaceae"
8696,8696,3.8,"Nyssa","sylvatica","Nyssaceae"
8697,8697,3.7,"Carya","glabra","Juglandaceae"
8698,8698,10.4,"Quercus","rubra","Fagaceae"
8699,8699,2.5,"Carya","glabra","Juglandaceae"
8700,8700,4,"Nyssa","sylvatica","Nyssaceae"
8701,8701,6.5,"Liriodendron","tulipifera","Magnoliaceae"
8702,8702,8.5,"Quercus","rubra","Fagaceae"
8703,8703,8.3,"Nyssa","sylvatica","Nyssaceae"
8704,8704,16.6,"Quercus","rubra","Fagaceae"
8705,8705,54.7,"Quercus","velutina","Fagaceae"
8706,8706,4,"Carya","glabra","Juglandaceae"
8707,8707,4.8,"Carya","ovalis","Juglandaceae"
8708,8708,12,"Carya","glabra","Juglandaceae"
8708,33307,8.5,"Carya","glabra","Juglandaceae"
8709,8709,3.7,"Carya","glabra","Juglandaceae"
8710,8710,5.4,"Cornus","florida","Cornaceae"
8712,8712,10.8,"Carya","glabra","Juglandaceae"
8712,33308,7.1,"Carya","glabra","Juglandaceae"
8714,8714,5.2,"Nyssa","sylvatica","Nyssaceae"
8715,8715,5.9,"Carya","tomentosa","Juglandaceae"
8716,8716,23.2,"Quercus","rubra","Fagaceae"
8717,8717,61.9,"Quercus","velutina","Fagaceae"
8718,8718,4.3,"Amelanchier","arborea","Rosaceae"
8719,8719,19,"Quercus","rubra","Fagaceae"
8720,8720,8.3,"Cornus","florida","Cornaceae"
8721,8721,7.2,"Cornus","florida","Cornaceae"
8723,8723,10.8,"Carya","tomentosa","Juglandaceae"
8724,8724,12.3,"Nyssa","sylvatica","Nyssaceae"
8725,8725,6.3,"Fagus","grandifolia","Fagaceae"
8726,8726,30.4,"Quercus","velutina","Fagaceae"
8727,8727,7.7,"Carya","tomentosa","Juglandaceae"
8728,8728,11.3,"Quercus","velutina","Fagaceae"
8729,8729,18.2,"Quercus","rubra","Fagaceae"
8730,8730,11.4,"Fagus","grandifolia","Fagaceae"
8731,8731,6.6,"Carya","glabra","Juglandaceae"
8732,8732,6.2,"Carya","glabra","Juglandaceae"
8733,8733,7.2,"Carya","glabra","Juglandaceae"
8734,8734,5.3,"Amelanchier","arborea","Rosaceae"
8735,8735,51.5,"Quercus","rubra","Fagaceae"
8737,8737,4.7,"Cornus","florida","Cornaceae"
8738,8738,10.2,"Amelanchier","arborea","Rosaceae"
8739,8739,3.9,"Acer","rubrum","Sapindaceae"
8740,8740,14.5,"Carya","glabra","Juglandaceae"
8741,8741,21.6,"Carya","tomentosa","Juglandaceae"
8742,8742,7.5,"Amelanchier","arborea","Rosaceae"
8743,8743,37.8,"Liriodendron","tulipifera","Magnoliaceae"
8744,8744,3.9,"Carya","glabra","Juglandaceae"
8745,8745,4.4,"Carya","glabra","Juglandaceae"
8746,8746,3.1,"Carya","glabra","Juglandaceae"
8747,8747,13.5,"Carya","tomentosa","Juglandaceae"
8748,8748,5.3,"Acer","rubrum","Sapindaceae"
8749,8749,24.3,"Quercus","alba","Fagaceae"
8749,33309,9.7,"Quercus","alba","Fagaceae"
8750,8750,6.1,"Carya","glabra","Juglandaceae"
8751,8751,44.9,"Fagus","grandifolia","Fagaceae"
8752,8752,39.5,"Fagus","grandifolia","Fagaceae"
8753,8753,6.3,"Carya","tomentosa","Juglandaceae"
8754,8754,34.2,"Carya","glabra","Juglandaceae"
8755,8755,3.9,"Carya","glabra","Juglandaceae"
8756,8756,12.9,"Carya","tomentosa","Juglandaceae"
8757,8757,7.9,"Carya","glabra","Juglandaceae"
8758,8758,27.9,"Carya","ovalis","Juglandaceae"
8759,8759,20.6,"Liriodendron","tulipifera","Magnoliaceae"
8760,8760,46.9,"Liriodendron","tulipifera","Magnoliaceae"
8761,8761,45.6,"Liriodendron","tulipifera","Magnoliaceae"
8762,8762,8.3,"Fagus","grandifolia","Fagaceae"
8764,8764,4.8,"Carya","glabra","Juglandaceae"
8765,8765,12.2,"Carya","tomentosa","Juglandaceae"
8766,8766,10.8,"Acer","rubrum","Sapindaceae"
8767,8767,7.9,"Carpinus","caroliniana","Betulaceae"
8768,8768,8.4,"Carya","glabra","Juglandaceae"
8769,8769,71.2,"Quercus","rubra","Fagaceae"
8770,8770,5.3,"Carya","glabra","Juglandaceae"
8771,8771,6.7,"Carya","tomentosa","Juglandaceae"
8772,8772,5.8,"Carya","glabra","Juglandaceae"
8773,8773,52.3,"Liriodendron","tulipifera","Magnoliaceae"
8774,8774,6,"Carya","glabra","Juglandaceae"
8775,8775,8.7,"Carya","tomentosa","Juglandaceae"
8776,8776,8.9,"Carya","glabra","Juglandaceae"
8777,8777,14.7,"Carya","tomentosa","Juglandaceae"
8778,8778,6.8,"Carya","tomentosa","Juglandaceae"
8779,8779,30.3,"Carya","glabra","Juglandaceae"
8780,8780,3.8,"Carya","tomentosa","Juglandaceae"
8781,8781,9.1,"Carya","tomentosa","Juglandaceae"
8782,8782,6.4,"Carya","tomentosa","Juglandaceae"
8784,8784,3.1,"Carya","glabra","Juglandaceae"
8785,8785,48.9,"Quercus","rubra","Fagaceae"
8786,8786,2.7,"Carya","glabra","Juglandaceae"
8787,8787,34.5,"Quercus","velutina","Fagaceae"
8788,8788,8.2,"Carya","glabra","Juglandaceae"
8789,8789,5.2,"Carya","glabra","Juglandaceae"
8790,8790,8.5,"Nyssa","sylvatica","Nyssaceae"
8791,8791,4.1,"Carya","glabra","Juglandaceae"
8792,8792,7.8,"Carya","tomentosa","Juglandaceae"
8793,8793,38.8,"Carya","glabra","Juglandaceae"
8794,8794,54.2,"Liriodendron","tulipifera","Magnoliaceae"
8795,8795,19.5,"Carya","glabra","Juglandaceae"
8796,8796,7.6,"Carya","glabra","Juglandaceae"
8797,8797,28.2,"Quercus","velutina","Fagaceae"
8798,8798,5.6,"Cornus","florida","Cornaceae"
8799,8799,16.6,"Nyssa","sylvatica","Nyssaceae"
8801,8801,5.6,"Nyssa","sylvatica","Nyssaceae"
8802,8802,7.9,"Carya","glabra","Juglandaceae"
8803,8803,11,"Acer","rubrum","Sapindaceae"
8804,8804,8,"Nyssa","sylvatica","Nyssaceae"
8806,8806,9.8,"Carya","glabra","Juglandaceae"
8807,8807,2.8,"Nyssa","sylvatica","Nyssaceae"
8808,8808,4.1,"Nyssa","sylvatica","Nyssaceae"
8809,8809,6.1,"Nyssa","sylvatica","Nyssaceae"
8810,8810,15.6,"Nyssa","sylvatica","Nyssaceae"
8811,8811,4.5,"Carya","glabra","Juglandaceae"
8812,8812,3.4,"Nyssa","sylvatica","Nyssaceae"
8814,8814,4.9,"Carya","glabra","Juglandaceae"
8815,8815,45.1,"Liriodendron","tulipifera","Magnoliaceae"
8816,8816,18.8,"Carya","ovalis","Juglandaceae"
8817,8817,6.3,"Carya","glabra","Juglandaceae"
8818,8818,42.2,"Quercus","alba","Fagaceae"
8819,8819,5.9,"Carya","glabra","Juglandaceae"
8820,8820,8.6,"Carya","tomentosa","Juglandaceae"
8821,8821,5.6,"Carya","tomentosa","Juglandaceae"
8822,8822,6.7,"Cercis","canadensis","Fabaceae"
8823,8823,5.6,"Carya","ovalis","Juglandaceae"
8824,8824,9.9,"Carya","glabra","Juglandaceae"
8825,8825,7.9,"Fagus","grandifolia","Fagaceae"
8826,8826,16.9,"Carya","tomentosa","Juglandaceae"
8827,8827,4.3,"Cornus","florida","Cornaceae"
8828,8828,14,"Carya","cordiformis","Juglandaceae"
8829,8829,14.2,"Carya","glabra","Juglandaceae"
8830,8830,5.9,"Acer","rubrum","Sapindaceae"
8831,8831,3.6,"Nyssa","sylvatica","Nyssaceae"
8832,8832,13.6,"Carya","tomentosa","Juglandaceae"
8833,8833,10.2,"Carya","glabra","Juglandaceae"
8834,8834,35.4,"Liriodendron","tulipifera","Magnoliaceae"
8835,8835,12.5,"Liriodendron","tulipifera","Magnoliaceae"
8836,8836,5.1,"Acer","rubrum","Sapindaceae"
8837,8837,4.2,"Nyssa","sylvatica","Nyssaceae"
8838,8838,2.6,"Cornus","florida","Cornaceae"
8839,8839,6.3,"Nyssa","sylvatica","Nyssaceae"
8840,8840,4.7,"Carya","glabra","Juglandaceae"
8841,8841,5.6,"Carya","tomentosa","Juglandaceae"
8843,8843,65.9,"Liriodendron","tulipifera","Magnoliaceae"
8844,8844,14.7,"Liriodendron","tulipifera","Magnoliaceae"
8845,8845,15.9,"Liriodendron","tulipifera","Magnoliaceae"
8846,8846,3.2,"Cornus","florida","Cornaceae"
8847,8847,53.5,"Quercus","velutina","Fagaceae"
8848,8848,5.9,"Carya","glabra","Juglandaceae"
8849,8849,17.5,"Nyssa","sylvatica","Nyssaceae"
8850,8850,4.6,"Carya","glabra","Juglandaceae"
8851,8851,5.2,"Nyssa","sylvatica","Nyssaceae"
8853,8853,83.5,"Quercus","alba","Fagaceae"
8854,8854,9.3,"Carya","glabra","Juglandaceae"
8855,8855,19.5,"Liriodendron","tulipifera","Magnoliaceae"
8856,8856,9.8,"Carya","glabra","Juglandaceae"
8857,8857,5.1,"Acer","rubrum","Sapindaceae"
8858,8858,46.7,"Liriodendron","tulipifera","Magnoliaceae"
8860,8860,7.7,"Carya","glabra","Juglandaceae"
8861,8861,32.8,"Carya","ovalis","Juglandaceae"
8862,8862,12.9,"Liriodendron","tulipifera","Magnoliaceae"
8863,8863,40.6,"Liriodendron","tulipifera","Magnoliaceae"
8864,8864,8.4,"Carya","glabra","Juglandaceae"
8865,8865,8.4,"Carya","glabra","Juglandaceae"
8866,8866,4.5,"Carya","glabra","Juglandaceae"
8867,8867,2.9,"Carya","glabra","Juglandaceae"
8868,8868,4.3,"Carya","tomentosa","Juglandaceae"
8869,8869,3.2,"Carya","glabra","Juglandaceae"
8870,8870,16.2,"Liriodendron","tulipifera","Magnoliaceae"
8871,8871,62.7,"Quercus","alba","Fagaceae"
8872,8872,12.9,"Carya","glabra","Juglandaceae"
8873,8873,41.5,"Quercus","alba","Fagaceae"
8874,8874,4.9,"Carya","glabra","Juglandaceae"
8875,33310,15.9,"Quercus","alba","Fagaceae"
8876,8876,15.8,"Carya","cordiformis","Juglandaceae"
8876,33311,7.9,"Carya","cordiformis","Juglandaceae"
8877,8877,11.3,"Liriodendron","tulipifera","Magnoliaceae"
8878,8878,3.4,"Nyssa","sylvatica","Nyssaceae"
8879,8879,5.9,"Carya","tomentosa","Juglandaceae"
8880,8880,9.9,"Carya","glabra","Juglandaceae"
8881,8881,14.8,"Carya","tomentosa","Juglandaceae"
8882,8882,22.2,"Liriodendron","tulipifera","Magnoliaceae"
8883,8883,3.8,"Amelanchier","arborea","Rosaceae"
8884,8884,11.4,"Carya","glabra","Juglandaceae"
8885,8885,61.6,"Quercus","rubra","Fagaceae"
8886,8886,13.7,"Carya","glabra","Juglandaceae"
8887,8887,33.2,"Carya","tomentosa","Juglandaceae"
8887,33312,10.5,"Carya","tomentosa","Juglandaceae"
8889,8889,3.7,"Carya","tomentosa","Juglandaceae"
8890,8890,30.2,"Carya","ovalis","Juglandaceae"
8891,8891,5.6,"Nyssa","sylvatica","Nyssaceae"
8892,8892,7.5,"Sassafras","albidum","Lauraceae"
8894,8894,19,"Carya","tomentosa","Juglandaceae"
8895,8895,8.5,"Carya","tomentosa","Juglandaceae"
8896,8896,14.3,"Liriodendron","tulipifera","Magnoliaceae"
8897,8897,19,"Carya","tomentosa","Juglandaceae"
8898,8898,51.4,"Liriodendron","tulipifera","Magnoliaceae"
8898,33313,18,"Liriodendron","tulipifera","Magnoliaceae"
8899,8899,20.9,"Carya","tomentosa","Juglandaceae"
8900,8900,13.9,"Carya","ovalis","Juglandaceae"
8901,8901,26.2,"Liriodendron","tulipifera","Magnoliaceae"
8902,8902,3.2,"Carya","tomentosa","Juglandaceae"
8903,8903,2.8,"Acer","rubrum","Sapindaceae"
8904,8904,11.8,"Carya","ovalis","Juglandaceae"
8905,8905,3,"Viburnum","prunifolium","Adoxaceae"
8905,33314,2.2,"Viburnum","prunifolium","Adoxaceae"
8906,8906,20.5,"Liriodendron","tulipifera","Magnoliaceae"
8907,8907,5.4,"Viburnum","prunifolium","Adoxaceae"
8908,8908,7.7,"Nyssa","sylvatica","Nyssaceae"
8909,8909,31.4,"Liriodendron","tulipifera","Magnoliaceae"
8910,8910,6.9,"Nyssa","sylvatica","Nyssaceae"
8911,8911,28.9,"Carya","glabra","Juglandaceae"
8912,8912,6,"Carya","tomentosa","Juglandaceae"
8913,8913,21.2,"Liriodendron","tulipifera","Magnoliaceae"
8914,8914,16.7,"Liriodendron","tulipifera","Magnoliaceae"
8915,8915,11.1,"Liriodendron","tulipifera","Magnoliaceae"
8916,8916,3.8,"Cornus","florida","Cornaceae"
8917,8917,4.3,"Cornus","florida","Cornaceae"
8918,8918,20.3,"Carya","ovalis","Juglandaceae"
8920,8920,52,"Liriodendron","tulipifera","Magnoliaceae"
8921,8921,31.9,"Liriodendron","tulipifera","Magnoliaceae"
8922,8922,15.7,"Liriodendron","tulipifera","Magnoliaceae"
8923,8923,43.2,"Liriodendron","tulipifera","Magnoliaceae"
8924,8924,35.9,"Nyssa","sylvatica","Nyssaceae"
8925,8925,29.9,"Liriodendron","tulipifera","Magnoliaceae"
8926,8926,21.1,"Carya","tomentosa","Juglandaceae"
8927,8927,7.8,"Liriodendron","tulipifera","Magnoliaceae"
8928,8928,27.9,"Liriodendron","tulipifera","Magnoliaceae"
8929,8929,42.5,"Carya","glabra","Juglandaceae"
8930,8930,3.3,"Cornus","florida","Cornaceae"
8931,8931,39.5,"Carya","tomentosa","Juglandaceae"
8932,8932,22.5,"Liriodendron","tulipifera","Magnoliaceae"
8934,8934,43.6,"Liriodendron","tulipifera","Magnoliaceae"
8935,8935,28.9,"Liriodendron","tulipifera","Magnoliaceae"
8936,8936,55.5,"Liriodendron","tulipifera","Magnoliaceae"
8938,8938,41.6,"Liriodendron","tulipifera","Magnoliaceae"
8939,8939,8.1,"Carya","glabra","Juglandaceae"
8940,8940,55.6,"Liriodendron","tulipifera","Magnoliaceae"
8941,8941,19.1,"Liriodendron","tulipifera","Magnoliaceae"
8942,8942,4.5,"Nyssa","sylvatica","Nyssaceae"
8943,8943,5,"Nyssa","sylvatica","Nyssaceae"
8945,8945,6.9,"Nyssa","sylvatica","Nyssaceae"
8946,8946,29.6,"Quercus","velutina","Fagaceae"
8947,8947,14.9,"Liriodendron","tulipifera","Magnoliaceae"
8948,8948,65.3,"Quercus","alba","Fagaceae"
8950,8950,4.4,"Cornus","florida","Cornaceae"
8951,8951,7.8,"Carya","ovalis","Juglandaceae"
8954,8954,39.9,"Carya","tomentosa","Juglandaceae"
8955,8955,5.2,"Cornus","florida","Cornaceae"
8956,8956,5.6,"Carya","glabra","Juglandaceae"
8957,8957,30.2,"Carya","glabra","Juglandaceae"
8958,8958,3.6,"Carya","tomentosa","Juglandaceae"
8959,8959,22.5,"Carya","ovalis","Juglandaceae"
8960,8960,11.1,"Nyssa","sylvatica","Nyssaceae"
8961,8961,56.3,"Liriodendron","tulipifera","Magnoliaceae"
8962,8962,24.6,"Liriodendron","tulipifera","Magnoliaceae"
8963,8963,13.6,"Liriodendron","tulipifera","Magnoliaceae"
8964,8964,64.5,"Liriodendron","tulipifera","Magnoliaceae"
8965,8965,34.5,"Carya","glabra","Juglandaceae"
8966,8966,24.7,"Liriodendron","tulipifera","Magnoliaceae"
8967,8967,29.8,"Liriodendron","tulipifera","Magnoliaceae"
8969,8969,7.1,"Cornus","florida","Cornaceae"
8970,8970,41.3,"Liriodendron","tulipifera","Magnoliaceae"
8971,8971,5.8,"Ulmus","rubra","Ulmaceae"
8972,8972,14.8,"Liriodendron","tulipifera","Magnoliaceae"
8973,8973,4.3,"Carya","tomentosa","Juglandaceae"
8974,8974,3.5,"Nyssa","sylvatica","Nyssaceae"
8975,8975,4.4,"Cercis","canadensis","Fabaceae"
8976,8976,15,"Liriodendron","tulipifera","Magnoliaceae"
8977,8977,87.8,"Quercus","rubra","Fagaceae"
8978,8978,8.8,"Liriodendron","tulipifera","Magnoliaceae"
8979,8979,8.4,"Liriodendron","tulipifera","Magnoliaceae"
8981,8981,4.5,"Cercis","canadensis","Fabaceae"
8982,8982,4.1,"Cornus","florida","Cornaceae"
8983,8983,22.8,"Liriodendron","tulipifera","Magnoliaceae"
8984,8984,19.9,"Liriodendron","tulipifera","Magnoliaceae"
8985,8985,19.4,"Liriodendron","tulipifera","Magnoliaceae"
8987,8987,16.3,"Liriodendron","tulipifera","Magnoliaceae"
8988,8988,91.6,"Quercus","rubra","Fagaceae"
8989,8989,18,"Liriodendron","tulipifera","Magnoliaceae"
8990,8990,15.1,"Liriodendron","tulipifera","Magnoliaceae"
8991,8991,10.5,"Liriodendron","tulipifera","Magnoliaceae"
8992,8992,10.8,"Liriodendron","tulipifera","Magnoliaceae"
8993,8993,3.8,"Fraxinus","americana","Oleaceae"
8994,8994,23.1,"Liriodendron","tulipifera","Magnoliaceae"
8995,8995,43.4,"Liriodendron","tulipifera","Magnoliaceae"
8996,8996,4.2,"Carpinus","caroliniana","Betulaceae"
8996,33315,3.7,"Carpinus","caroliniana","Betulaceae"
8997,8997,81.5,"Quercus","rubra","Fagaceae"
8998,8998,6.5,"Carya","tomentosa","Juglandaceae"
8999,8999,11.4,"Carya","glabra","Juglandaceae"
9000,9000,8.1,"Ulmus","rubra","Ulmaceae"
9001,9001,32.4,"Quercus","prinus","Fagaceae"
9002,9002,7,"Cercis","canadensis","Fabaceae"
9003,9003,16.4,"Liriodendron","tulipifera","Magnoliaceae"
9004,9004,10.6,"Acer","rubrum","Sapindaceae"
9005,9005,43.7,"Liriodendron","tulipifera","Magnoliaceae"
9006,9006,29.5,"Carya","ovalis","Juglandaceae"
9007,9007,14.6,"Carya","ovalis","Juglandaceae"
9008,9008,11.1,"Carya","glabra","Juglandaceae"
9009,9009,31.8,"Liriodendron","tulipifera","Magnoliaceae"
9010,9010,67.1,"Quercus","prinus","Fagaceae"
9011,9011,8.9,"Fagus","grandifolia","Fagaceae"
9012,9012,5,"Fagus","grandifolia","Fagaceae"
9013,9013,17.2,"Carya","tomentosa","Juglandaceae"
9014,9014,3.5,"Cornus","florida","Cornaceae"
9015,9015,67,"Liriodendron","tulipifera","Magnoliaceae"
9016,9016,72.6,"Liriodendron","tulipifera","Magnoliaceae"
9017,9017,6.1,"Cercis","canadensis","Fabaceae"
9018,9018,7.2,"Carya","tomentosa","Juglandaceae"
9019,9019,45.4,"Liriodendron","tulipifera","Magnoliaceae"
9021,9021,5.3,"Cornus","florida","Cornaceae"
9022,9022,15.6,"Nyssa","sylvatica","Nyssaceae"
9023,9023,5.1,"Cercis","canadensis","Fabaceae"
9024,9024,77.7,"Quercus","velutina","Fagaceae"
9026,9026,25,"Liriodendron","tulipifera","Magnoliaceae"
9027,9027,63.8,"Liriodendron","tulipifera","Magnoliaceae"
9028,9028,22.3,"Liriodendron","tulipifera","Magnoliaceae"
9029,9029,6.2,"Carya","tomentosa","Juglandaceae"
9030,9030,18.2,"Nyssa","sylvatica","Nyssaceae"
9032,9032,13.7,"Liriodendron","tulipifera","Magnoliaceae"
9033,9033,3.2,"Nyssa","sylvatica","Nyssaceae"
9034,9034,4,"Nyssa","sylvatica","Nyssaceae"
9035,9035,74.3,"Quercus","rubra","Fagaceae"
9036,9036,3.2,"Cornus","florida","Cornaceae"
9037,9037,3.8,"Carya","ovalis","Juglandaceae"
9038,9038,4,"Nyssa","sylvatica","Nyssaceae"
9039,9039,2.5,"Nyssa","sylvatica","Nyssaceae"
9041,9041,3.9,"Cercis","canadensis","Fabaceae"
9042,9042,49.1,"Liriodendron","tulipifera","Magnoliaceae"
9043,9043,7.8,"Cercis","canadensis","Fabaceae"
9045,9045,4.4,"Cercis","canadensis","Fabaceae"
9046,9046,23,"Carya","glabra","Juglandaceae"
9047,9047,94.9,"Quercus","alba","Fagaceae"
9048,9048,6.6,"Cercis","canadensis","Fabaceae"
9049,9049,5.1,"Cercis","canadensis","Fabaceae"
9050,9050,15,"Liriodendron","tulipifera","Magnoliaceae"
9051,9051,67.1,"Liriodendron","tulipifera","Magnoliaceae"
9052,9052,2.6,"Carya","ovalis","Juglandaceae"
9053,9053,6.4,"Cercis","canadensis","Fabaceae"
9054,9054,27,"Liriodendron","tulipifera","Magnoliaceae"
